Time,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequancy1,Signal1,SSID2,MAC2,Frequancy2,Signal2,SSID3,MAC3,Frequancy3,Signal3,SSID4,MAC4,Frequancy4,Signal4,SSID5,MAC5,Frequancy5,Signal5,SSID6,MAC6,Frequancy6,Signal6,SSID7,MAC7,Frequancy7,Signal7,SSID8,MAC8,Frequancy8,Signal8,SSID9,MAC9,Frequancy9,Signal9,SSID10,MAC10,Frequancy10,Signal10
2017-11-09 12:18:00,SM-G900F,32.10464045,35.20452851,652,3,Ariel_University,24:c9:a1:36:55:f8,11,-88,Ariel_University,8c:0c:90:2e:f0:d8,1,-63,Ariel_University,24:c9:a1:36:56:e8,6,-73,
2017-11-09 12:18:05,SM-G900F,32.10463996,35.20443976,653,3,island-365C30,24:c9:a1:76:5c:33,11,-91,Ariel_University,24:c9:a1:36:56:e8,6,-63,Ariel_University,8c:0c:90:2f:ca:18,1,-74,
2017-11-09 12:18:11,SM-G900F,32.10465581,35.20432314,652,4,IP-COM_051AB8,d8:38:0d:05:1a:b9,9,-89,Ariel_University,8c:0c:90:2f:ca:18,1,-69,island-365C30,24:c9:a1:76:5c:33,11,-79,,24:c9:a1:b6:5c:33,11,-83,
2017-11-09 12:18:18,SM-G900F,32.10467897,35.20418731,655,4,Ariel_University,24:c9:a1:33:38:38,1,-89,Ariel_University,8c:0c:90:2f:c7:38,11,-83,IP-COM_051A88,d8:38:0d:05:1a:89,9,-85,Ariel_University,24:c9:a1:35:d6:38,6,-88,
2017-11-09 12:18:25,SM-G900F,32.10468735,35.20406089,656,3,IP-COM_051B10,d8:38:0d:05:1b:11,9,-89,Ariel_University,8c:0c:90:2d:79:38,6,-83,Ariel_University,e0:10:7f:1a:8c:d8,11,-86,
2017-11-09 12:18:27,SM-G900F,32.10468753,35.20402557,656,1,Arielrobochem,84:16:f9:54:ee:c0,1,-88,
2017-11-09 12:19:57,SM-G900F,32.10485186,35.20348558,656,1,Ariel_University,8c:0c:90:2d:79:38,6,-75,
2017-11-09 12:20:09,SM-G900F,32.10485183,35.20348559,656,4,Ariel_University,8c:0c:90:2d:79:38,6,-70,,8c:0c:90:ad:79:33,6,-79,Ariel_University,24:c9:a1:36:52:18,6,-83,Ariel_University,8c:0c:90:2f:2b:38,1,-85,
2017-11-09 12:20:21,SM-G900F,32.10485169,35.20348566,656,1,Ariel_University,24:c9:a1:36:20:38,11,-92,
2017-11-09 12:20:27,SM-G900F,32.10485157,35.20348584,656,1,Ariel_University,24:c9:a1:36:52:18,6,-76,
